"","state_fips_code","county_fips_code","naics","est","year"
"5465","16","61","72121/",1,2016
"5466","16","61","721214",1,2016
"5467","16","63","71219/",1,2016
"5468","16","63","712190",1,2016
"5469","16","65","61162/",3,2016
"5470","16","65","611620",3,2016
"5471","16","65","71213/",1,2016
"5472","16","65","712130",1,2016
"5473","16","65","71311/",1,2016
"5474","16","65","713110",1,2016
"5475","16","65","71394/",2,2016
"5476","16","65","713940",2,2016
"5477","16","65","71395/",2,2016
"5478","16","65","713950",2,2016
"5479","16","65","71399/",5,2016
"5480","16","65","713990",5,2016
"5481","16","67","71391/",1,2016
"5482","16","67","713910",1,2016
"5483","16","67","71399/",1,2016
"5484","16","67","713990",1,2016
"5485","16","69","61162/",3,2016
"5486","16","69","611620",3,2016
"5487","16","69","71391/",2,2016
"5488","16","69","713910",2,2016
"5489","16","69","71394/",5,2016
"5490","16","69","713940",5,2016
"5491","16","69","71395/",1,2016
"5492","16","69","713950",1,2016
"5493","16","69","71399/",7,2016
"5494","16","69","713990",7,2016
"5495","16","71","71395/",1,2016
"5496","16","71","713950",1,2016
"5497","16","73","71399/",1,2016
"5498","16","73","713990",1,2016
"5499","16","73","7212//",1,2016
"5500","16","73","72121/",1,2016
"5501","16","73","721211",1,2016
"5502","16","75","71391/",1,2016
"5503","16","75","713910",1,2016
"5504","16","75","71399/",2,2016
"5505","16","75","713990",2,2016
"5506","16","77","7212//",1,2016
"5507","16","77","72121/",1,2016
"5508","16","77","721211",1,2016
"5509","16","79","71219/",1,2016
"5510","16","79","712190",1,2016
"5511","16","79","71311/",1,2016
"5512","16","79","713110",1,2016
"5513","16","79","71391/",3,2016
"5514","16","79","713910",3,2016
"5515","16","79","71392/",3,2016
"5516","16","79","713920",3,2016
"5517","16","79","71394/",1,2016
"5518","16","79","713940",1,2016
"5519","16","79","71395/",1,2016
"5520","16","79","713950",1,2016
"5521","16","79","71399/",2,2016
"5522","16","79","713990",2,2016
"5523","16","79","7212//",1,2016
"5524","16","79","72121/",1,2016
"5525","16","79","721211",1,2016
"5526","16","81","61162/",3,2016
"5527","16","81","611620",3,2016
"5528","16","81","71219/",1,2016
"5529","16","81","712190",1,2016
"5530","16","81","71391/",1,2016
"5531","16","81","713910",1,2016
"5532","16","81","71392/",1,2016
"5533","16","81","713920",1,2016
"5534","16","81","71394/",2,2016
"5535","16","81","713940",2,2016
"5536","16","81","71399/",9,2016
"5537","16","81","713990",9,2016
"5538","16","81","7212//",1,2016
"5539","16","81","72121/",1,2016
"5540","16","81","721214",1,2016
"5541","16","83","61162/",4,2016
"5542","16","83","611620",4,2016
"5543","16","83","71311/",1,2016
"5544","16","83","713110",1,2016
"5545","16","83","71391/",5,2016
"5546","16","83","713910",5,2016
"5547","16","83","71392/",1,2016
"5548","16","83","713920",1,2016
"5549","16","83","71394/",12,2016
"5550","16","83","713940",12,2016
"5551","16","83","71395/",2,2016
"5552","16","83","713950",2,2016
"5553","16","83","71399/",9,2016
"5554","16","83","713990",9,2016
"5555","16","83","7212//",4,2016
"5556","16","83","72121/",4,2016
"5557","16","83","721211",4,2016
"5558","16","85","71391/",2,2016
"5559","16","85","713910",2,2016
"5560","16","85","71392/",5,2016
"5561","16","85","713920",5,2016
"5562","16","85","71394/",3,2016
"5563","16","85","713940",3,2016
"5564","16","85","71399/",10,2016
"5565","16","85","713990",10,2016
"5566","16","85","7212//",9,2016
"5567","16","85","72121/",9,2016
"5568","16","85","721211",6,2016
"5569","16","85","721214",3,2016
"5570","16","87","71391/",1,2016
"5571","16","87","713910",1,2016
"5572","16","87","71394/",1,2016
"5573","16","87","713940",1,2016
"5574","16","87","7212//",1,2016
"5575","16","87","72121/",1,2016
"5576","16","87","721211",1,2016
"5577","17","1","61162/",2,2016
"5578","17","1","611620",2,2016
"5579","17","1","71391/",3,2016
"5580","17","1","713910",3,2016
"5581","17","1","71394/",9,2016
"5582","17","1","713940",9,2016
"5583","17","1","71395/",2,2016
"5584","17","1","713950",2,2016
"5585","17","1","71399/",8,2016
"5586","17","1","713990",8,2016
"5587","17","1","7212//",4,2016
"5588","17","1","72121/",4,2016
"5589","17","1","721211",2,2016
"5590","17","1","721214",2,2016
"5591","17","5","71391/",1,2016
"5592","17","5","713910",1,2016
"5593","17","5","71394/",1,2016
"5594","17","5","713940",1,2016
"5595","17","5","71399/",2,2016
"5596","17","5","713990",2,2016
"5597","17","5","7212//",1,2016
"5598","17","5","72121/",1,2016
"5599","17","5","721211",1,2016
"5600","17","7","71213/",1,2016
"5601","17","7","712130",1,2016
"5602","17","7","71391/",4,2016
"5603","17","7","713910",4,2016
"5604","17","7","71394/",3,2016
"5605","17","7","713940",3,2016
"5606","17","7","71395/",2,2016
"5607","17","7","713950",2,2016
"5608","17","7","71399/",2,2016
"5609","17","7","713990",2,2016
"5610","17","7","7212//",2,2016
"5611","17","7","72121/",2,2016
"5612","17","7","721211",2,2016
"5613","17","9","61162/",1,2016
"5614","17","9","611620",1,2016
"5615","17","9","71391/",1,2016
"5616","17","9","713910",1,2016
"5617","17","9","71394/",1,2016
"5618","17","9","713940",1,2016
"5619","17","9","7212//",1,2016
"5620","17","9","72121/",1,2016
"5621","17","9","721214",1,2016
"5622","17","11","71391/",7,2016
"5623","17","11","713910",7,2016
"5624","17","11","71394/",3,2016
"5625","17","11","713940",3,2016
"5626","17","11","71395/",2,2016
"5627","17","11","713950",2,2016
"5628","17","11","71399/",2,2016
"5629","17","11","713990",2,2016
"5630","17","11","7212//",1,2016
"5631","17","11","72121/",1,2016
"5632","17","11","721214",1,2016
"5633","17","13","71219/",1,2016
"5634","17","13","712190",1,2016
"5635","17","13","71394/",1,2016
"5636","17","13","713940",1,2016
"5637","17","15","71391/",1,2016
"5638","17","15","713910",1,2016
"5639","17","15","7212//",2,2016
"5640","17","15","72121/",2,2016
"5641","17","15","721211",1,2016
"5642","17","15","721214",1,2016
"5643","17","17","71399/",1,2016
"5644","17","17","713990",1,2016
"5645","17","19","61162/",11,2016
"5646","17","19","611620",11,2016
"5647","17","19","71391/",4,2016
"5648","17","19","713910",4,2016
"5649","17","19","71394/",21,2016
"5650","17","19","713940",21,2016
"5651","17","19","71395/",4,2016
"5652","17","19","713950",4,2016
"5653","17","19","71399/",11,2016
"5654","17","19","713990",11,2016
"5655","17","19","7212//",1,2016
"5656","17","19","72121/",1,2016
"5657","17","19","721214",1,2016
"5658","17","21","71391/",3,2016
"5659","17","21","713910",3,2016
"5660","17","21","71394/",4,2016
"5661","17","21","713940",4,2016
"5662","17","21","71395/",2,2016
"5663","17","21","713950",2,2016
"5664","17","21","7212//",1,2016
"5665","17","21","72121/",1,2016
"5666","17","21","721214",1,2016
"5667","17","23","71391/",2,2016
"5668","17","23","713910",2,2016
"5669","17","23","71395/",1,2016
"5670","17","23","713950",1,2016
"5671","17","23","7212//",1,2016
"5672","17","23","72121/",1,2016
"5673","17","23","721211",1,2016
"5674","17","25","71391/",1,2016
"5675","17","25","713910",1,2016
"5676","17","25","71394/",1,2016
"5677","17","25","713940",1,2016
"5678","17","25","71399/",1,2016
"5679","17","25","713990",1,2016
"5680","17","25","7212//",1,2016
"5681","17","25","72121/",1,2016
"5682","17","25","721211",1,2016
"5683","17","27","71391/",2,2016
"5684","17","27","713910",2,2016
"5685","17","27","71394/",5,2016
"5686","17","27","713940",5,2016
"5687","17","27","71395/",2,2016
"5688","17","27","713950",2,2016
"5689","17","27","71399/",1,2016
"5690","17","27","713990",1,2016
"5691","17","29","61162/",4,2016
"5692","17","29","611620",4,2016
"5693","17","29","71219/",1,2016
"5694","17","29","712190",1,2016
"5695","17","29","71391/",6,2016
"5696","17","29","713910",6,2016
"5697","17","29","71394/",4,2016
"5698","17","29","713940",4,2016
"5699","17","29","71395/",2,2016
"5700","17","29","713950",2,2016
"5701","17","31","61162/",247,2016
"5702","17","31","611620",247,2016
"5703","17","31","71213/",10,2016
"5704","17","31","712130",10,2016
"5705","17","31","71219/",2,2016
"5706","17","31","712190",2,2016
"5707","17","31","71311/",1,2016
"5708","17","31","713110",1,2016
"5709","17","31","71391/",81,2016
"5710","17","31","713910",81,2016
"5711","17","31","71392/",1,2016
"5712","17","31","713920",1,2016
"5713","17","31","71394/",537,2016
"5714","17","31","713940",537,2016
"5715","17","31","71395/",43,2016
"5716","17","31","713950",43,2016
"5717","17","31","71399/",185,2016
"5718","17","31","713990",185,2016
"5719","17","31","7212//",12,2016
"5720","17","31","72121/",12,2016
"5721","17","31","721211",1,2016
"5722","17","31","721214",11,2016
"5723","17","33","61162/",1,2016
"5724","17","33","611620",1,2016
"5725","17","33","71391/",2,2016
"5726","17","33","713910",2,2016
"5727","17","35","61162/",1,2016
"5728","17","35","611620",1,2016
"5729","17","35","71399/",1,2016
"5730","17","35","713990",1,2016
"5731","17","37","61162/",5,2016
"5732","17","37","611620",5,2016
"5733","17","37","71213/",1,2016
"5734","17","37","712130",1,2016
"5735","17","37","71219/",1,2016
"5736","17","37","712190",1,2016
"5737","17","37","71391/",4,2016
"5738","17","37","713910",4,2016
"5739","17","37","71394/",9,2016
"5740","17","37","713940",9,2016
"5741","17","37","71395/",3,2016
"5742","17","37","713950",3,2016
"5743","17","37","71399/",1,2016
"5744","17","37","713990",1,2016
"5745","17","37","7212//",2,2016
"5746","17","37","72121/",2,2016
"5747","17","37","721211",1,2016
"5748","17","37","721214",1,2016
"5749","17","39","71391/",2,2016
"5750","17","39","713910",2,2016
"5751","17","39","71394/",3,2016
"5752","17","39","713940",3,2016
"5753","17","39","7212//",2,2016
"5754","17","39","72121/",2,2016
"5755","17","39","721211",1,2016
"5756","17","39","721214",1,2016
"5757","17","41","71213/",1,2016
"5758","17","41","712130",1,2016
"5759","17","41","71391/",3,2016
"5760","17","41","713910",3,2016
"5761","17","41","71394/",1,2016
"5762","17","41","713940",1,2016
"5763","17","43","61162/",78,2016
"5764","17","43","611620",78,2016
"5765","17","43","71213/",2,2016
"5766","17","43","712130",2,2016
"5767","17","43","71391/",22,2016
"5768","17","43","713910",22,2016
"5769","17","43","71394/",158,2016
"5770","17","43","713940",158,2016
"5771","17","43","71395/",16,2016
"5772","17","43","713950",16,2016
"5773","17","43","71399/",58,2016
"5774","17","43","713990",58,2016
"5775","17","43","7212//",5,2016
"5776","17","43","72121/",5,2016
"5777","17","43","721211",2,2016
"5778","17","43","721214",3,2016
"5779","17","45","61162/",1,2016
"5780","17","45","611620",1,2016
"5781","17","45","71391/",1,2016
"5782","17","45","713910",1,2016
"5783","17","45","71394/",3,2016
"5784","17","45","713940",3,2016
"5785","17","45","71399/",1,2016
"5786","17","45","713990",1,2016
"5787","17","49","71219/",2,2016
"5788","17","49","712190",2,2016
"5789","17","49","71391/",3,2016
"5790","17","49","713910",3,2016
"5791","17","49","71394/",2,2016
"5792","17","49","713940",2,2016
"5793","17","49","71395/",2,2016
"5794","17","49","713950",2,2016
"5795","17","49","71399/",2,2016
"5796","17","49","713990",2,2016
"5797","17","49","7212//",1,2016
"5798","17","49","72121/",1,2016
"5799","17","49","721211",1,2016
"5800","17","51","71391/",2,2016
"5801","17","51","713910",2,2016
"5802","17","51","71394/",1,2016
"5803","17","51","713940",1,2016
"5804","17","53","71391/",1,2016
"5805","17","53","713910",1,2016
"5806","17","53","71394/",1,2016
"5807","17","53","713940",1,2016
"5808","17","53","71395/",2,2016
"5809","17","53","713950",2,2016
"5810","17","55","61162/",1,2016
"5811","17","55","611620",1,2016
"5812","17","55","71391/",2,2016
"5813","17","55","713910",2,2016
"5814","17","55","71394/",3,2016
"5815","17","55","713940",3,2016
"5816","17","55","71395/",1,2016
"5817","17","55","713950",1,2016
"5818","17","55","71399/",3,2016
"5819","17","55","713990",3,2016
"5820","17","55","7212//",2,2016
"5821","17","55","72121/",2,2016
"5822","17","55","721211",1,2016
"5823","17","55","721214",1,2016
"5824","17","57","71311/",1,2016
"5825","17","57","713110",1,2016
"5826","17","57","71391/",2,2016
"5827","17","57","713910",2,2016
"5828","17","57","71394/",4,2016
"5829","17","57","713940",4,2016
"5830","17","57","71395/",2,2016
"5831","17","57","713950",2,2016
"5832","17","57","71399/",3,2016
"5833","17","57","713990",3,2016
"5834","17","57","7212//",1,2016
"5835","17","57","72121/",1,2016
"5836","17","57","721211",1,2016
"5837","17","61","71391/",2,2016
"5838","17","61","713910",2,2016
"5839","17","61","71399/",2,2016
"5840","17","61","713990",2,2016
"5841","17","63","61162/",5,2016
"5842","17","63","611620",5,2016
"5843","17","63","71391/",2,2016
"5844","17","63","713910",2,2016
"5845","17","63","71394/",7,2016
"5846","17","63","713940",7,2016
"5847","17","63","71395/",2,2016
"5848","17","63","713950",2,2016
"5849","17","63","71399/",7,2016
"5850","17","63","713990",7,2016
"5851","17","63","7212//",1,2016
"5852","17","63","72121/",1,2016
"5853","17","63","721214",1,2016
"5854","17","65","71391/",1,2016
"5855","17","65","713910",1,2016
"5856","17","67","71391/",3,2016
"5857","17","67","713910",3,2016
"5858","17","69","71391/",1,2016
"5859","17","69","713910",1,2016
"5860","17","71","71399/",1,2016
"5861","17","71","713990",1,2016
"5862","17","73","71391/",4,2016
"5863","17","73","713910",4,2016
"5864","17","73","71394/",2,2016
"5865","17","73","713940",2,2016
"5866","17","73","71395/",2,2016
"5867","17","73","713950",2,2016
"5868","17","73","71399/",3,2016
"5869","17","73","713990",3,2016
"5870","17","75","71391/",3,2016
"5871","17","75","713910",3,2016
"5872","17","75","71394/",1,2016
"5873","17","75","713940",1,2016
"5874","17","75","7212//",1,2016
"5875","17","75","72121/",1,2016
"5876","17","75","721214",1,2016
"5877","17","77","61162/",3,2016
"5878","17","77","611620",3,2016
"5879","17","77","71391/",2,2016
"5880","17","77","713910",2,2016
"5881","17","77","71394/",6,2016
"5882","17","77","713940",6,2016
"5883","17","77","71399/",4,2016
"5884","17","77","713990",4,2016
"5885","17","79","71394/",1,2016
"5886","17","79","713940",1,2016
"5887","17","79","71395/",1,2016
"5888","17","79","713950",1,2016
"5889","17","81","71391/",3,2016
"5890","17","81","713910",3,2016
"5891","17","81","71394/",5,2016
"5892","17","81","713940",5,2016
"5893","17","81","71395/",1,2016
"5894","17","81","713950",1,2016
"5895","17","83","61162/",1,2016
"5896","17","83","611620",1,2016
"5897","17","83","71311/",1,2016
"5898","17","83","713110",1,2016
"5899","17","83","71391/",2,2016
"5900","17","83","713910",2,2016
"5901","17","83","71394/",1,2016
"5902","17","83","713940",1,2016
"5903","17","83","71395/",1,2016
"5904","17","83","713950",1,2016
"5905","17","85","71391/",5,2016
"5906","17","85","713910",5,2016
"5907","17","85","71394/",1,2016
"5908","17","85","713940",1,2016
"5909","17","85","71399/",2,2016
"5910","17","85","713990",2,2016
"5911","17","85","7212//",2,2016
"5912","17","85","72121/",2,2016
"5913","17","85","721211",1,2016
"5914","17","85","721214",1,2016
"5915","17","87","71391/",1,2016
"5916","17","87","713910",1,2016
"5917","17","87","71394/",1,2016
"5918","17","87","713940",1,2016
"5919","17","87","7212//",2,2016
"5920","17","87","72121/",2,2016
"5921","17","87","721214",2,2016
"5922","17","89","61162/",30,2016
"5923","17","89","611620",30,2016
"5924","17","89","71311/",2,2016
"5925","17","89","713110",2,2016
"5926","17","89","71391/",17,2016
"5927","17","89","713910",17,2016
"5928","17","89","71394/",48,2016
"5929","17","89","713940",48,2016
"5930","17","89","71395/",5,2016
"5931","17","89","713950",5,2016
"5932","17","89","71399/",26,2016
"5933","17","89","713990",26,2016
"5934","17","89","7212//",4,2016
"5935","17","89","72121/",4,2016
"5936","17","89","721214",4,2016
"5937","17","91","61162/",2,2016
"5938","17","91","611620",2,2016
"5939","17","91","71391/",7,2016
"5940","17","91","713910",7,2016
"5941","17","91","71394/",12,2016
"5942","17","91","713940",12,2016
"5943","17","91","71395/",2,2016
"5944","17","91","713950",2,2016
"5945","17","91","71399/",5,2016
"5946","17","91","713990",5,2016
"5947","17","91","7212//",1,2016
"5948","17","91","72121/",1,2016
"5949","17","91","721211",1,2016
"5950","17","93","61162/",13,2016
"5951","17","93","611620",13,2016
"5952","17","93","71311/",1,2016
"5953","17","93","713110",1,2016
"5954","17","93","71391/",3,2016
"5955","17","93","713910",3,2016
"5956","17","93","71394/",15,2016
"5957","17","93","713940",15,2016
"5958","17","93","71395/",1,2016
"5959","17","93","713950",1,2016
"5960","17","93","71399/",6,2016
"5961","17","93","713990",6,2016
"5962","17","93","7212//",3,2016
"5963","17","93","72121/",3,2016
"5964","17","93","721211",2,2016
"5965","17","93","721214",1,2016
"5966","17","95","61162/",1,2016
"5967","17","95","611620",1,2016
"5968","17","95","71391/",5,2016
"5969","17","95","713910",5,2016
"5970","17","95","71394/",3,2016
"5971","17","95","713940",3,2016
"5972","17","95","71395/",3,2016
"5973","17","95","713950",3,2016
"5974","17","95","71399/",1,2016
"5975","17","95","713990",1,2016
"5976","17","95","7212//",3,2016
"5977","17","95","72121/",3,2016
"5978","17","95","721211",2,2016
"5979","17","95","721214",1,2016
"5980","17","97","61162/",68,2016
"5981","17","97","611620",68,2016
"5982","17","97","71213/",1,2016
"5983","17","97","712130",1,2016
"5984","17","97","71311/",3,2016
"5985","17","97","713110",3,2016
"5986","17","97","71391/",31,2016
"5987","17","97","713910",31,2016
"5988","17","97","71394/",119,2016
"5989","17","97","713940",119,2016
"5990","17","97","71395/",13,2016
"5991","17","97","713950",13,2016
"5992","17","97","71399/",53,2016
"5993","17","97","713990",53,2016
"5994","17","97","7212//",6,2016
"5995","17","97","72121/",6,2016
"5996","17","97","721211",4,2016
"5997","17","97","721214",2,2016
"5998","17","99","61162/",5,2016
"5999","17","99","611620",5,2016
"6000","17","99","71311/",1,2016
"6001","17","99","713110",1,2016
"6002","17","99","71391/",8,2016
"6003","17","99","713910",8,2016
"6004","17","99","71394/",11,2016
"6005","17","99","713940",11,2016
"6006","17","99","71395/",2,2016
"6007","17","99","713950",2,2016
"6008","17","99","71399/",6,2016
"6009","17","99","713990",6,2016
"6010","17","99","7212//",7,2016
"6011","17","99","72121/",7,2016
"6012","17","99","721211",5,2016
"6013","17","99","721214",2,2016
"6014","17","101","71391/",1,2016
"6015","17","101","713910",1,2016
"6016","17","101","71394/",1,2016
"6017","17","101","713940",1,2016
"6018","17","103","71391/",2,2016
"6019","17","103","713910",2,2016
"6020","17","103","71394/",4,2016
"6021","17","103","713940",4,2016
"6022","17","103","71399/",1,2016
"6023","17","103","713990",1,2016
"6024","17","103","7212//",1,2016
"6025","17","103","72121/",1,2016
"6026","17","103","721211",1,2016
"6027","17","105","71391/",4,2016
"6028","17","105","713910",4,2016
"6029","17","105","71394/",3,2016
"6030","17","105","713940",3,2016
"6031","17","105","71395/",2,2016
"6032","17","105","713950",2,2016
"6033","17","105","71399/",1,2016
"6034","17","105","713990",1,2016
"6035","17","107","61162/",1,2016
"6036","17","107","611620",1,2016
"6037","17","107","71219/",1,2016
"6038","17","107","712190",1,2016
"6039","17","107","71391/",1,2016
"6040","17","107","713910",1,2016
"6041","17","107","71394/",2,2016
"6042","17","107","713940",2,2016
"6043","17","107","71395/",1,2016
"6044","17","107","713950",1,2016
"6045","17","109","61162/",2,2016
"6046","17","109","611620",2,2016
"6047","17","109","71391/",4,2016
"6048","17","109","713910",4,2016
"6049","17","109","71394/",2,2016
"6050","17","109","713940",2,2016
"6051","17","109","71395/",1,2016
"6052","17","109","713950",1,2016
"6053","17","111","61162/",23,2016
"6054","17","111","611620",23,2016
"6055","17","111","71213/",2,2016
"6056","17","111","712130",2,2016
"6057","17","111","71311/",2,2016
"6058","17","111","713110",2,2016
"6059","17","111","71391/",17,2016
"6060","17","111","713910",17,2016
"6061","17","111","71392/",1,2016
"6062","17","111","713920",1,2016
"6063","17","111","71394/",35,2016
"6064","17","111","713940",35,2016
"6065","17","111","71395/",10,2016
"6066","17","111","713950",10,2016
"6067","17","111","71399/",21,2016
"6068","17","111","713990",21,2016
"6069","17","111","7212//",3,2016
"6070","17","111","72121/",3,2016
"6071","17","111","721211",3,2016
"6072","17","113","61162/",8,2016
"6073","17","113","611620",8,2016
"6074","17","113","71219/",1,2016
"6075","17","113","712190",1,2016
"6076","17","113","71391/",7,2016
"6077","17","113","713910",7,2016
"6078","17","113","71394/",21,2016
"6079","17","113","713940",21,2016
"6080","17","113","71395/",2,2016
"6081","17","113","713950",2,2016
"6082","17","113","71399/",8,2016
"6083","17","113","713990",8,2016
"6084","17","113","7212//",1,2016
"6085","17","113","72121/",1,2016
"6086","17","113","721214",1,2016
"6087","17","115","61162/",2,2016
"6088","17","115","611620",2,2016
"6089","17","115","71391/",2,2016
"6090","17","115","713910",2,2016
"6091","17","115","71394/",10,2016
"6092","17","115","713940",10,2016
"6093","17","115","71395/",2,2016
"6094","17","115","713950",2,2016
"6095","17","115","71399/",4,2016
"6096","17","115","713990",4,2016
"6097","17","117","61162/",1,2016
"6098","17","117","611620",1,2016
"6099","17","117","71391/",5,2016
"6100","17","117","713910",5,2016
"6101","17","117","71394/",5,2016
"6102","17","117","713940",5,2016
"6103","17","117","71395/",2,2016
"6104","17","117","713950",2,2016
"6105","17","117","71399/",4,2016
"6106","17","117","713990",4,2016
"6107","17","119","61162/",11,2016
"6108","17","119","611620",11,2016
"6109","17","119","71391/",8,2016
"6110","17","119","713910",8,2016
"6111","17","119","71394/",37,2016
"6112","17","119","713940",37,2016
"6113","17","119","71395/",4,2016
"6114","17","119","713950",4,2016
"6115","17","119","71399/",20,2016
"6116","17","119","713990",20,2016
"6117","17","119","7212//",3,2016
"6118","17","119","72121/",3,2016
"6119","17","119","721211",3,2016
"6120","17","121","61162/",1,2016
"6121","17","121","611620",1,2016
"6122","17","121","71391/",3,2016
"6123","17","121","713910",3,2016
"6124","17","121","71394/",6,2016
"6125","17","121","713940",6,2016
"6126","17","121","71395/",1,2016
"6127","17","121","713950",1,2016
"6128","17","121","71399/",4,2016
"6129","17","121","713990",4,2016
"6130","17","123","71391/",2,2016
"6131","17","123","713910",2,2016
"6132","17","123","71394/",2,2016
"6133","17","123","713940",2,2016
"6134","17","123","71399/",3,2016
"6135","17","123","713990",3,2016
"6136","17","123","7212//",1,2016
"6137","17","123","72121/",1,2016
"6138","17","123","721214",1,2016
"6139","17","125","71391/",2,2016
"6140","17","125","713910",2,2016
"6141","17","125","71399/",3,2016
"6142","17","125","713990",3,2016
"6143","17","127","61162/",1,2016
"6144","17","127","611620",1,2016
"6145","17","127","71391/",1,2016
"6146","17","127","713910",1,2016
"6147","17","127","71394/",2,2016
"6148","17","127","713940",2,2016
"6149","17","127","71395/",1,2016
"6150","17","127","713950",1,2016
"6151","17","129","71391/",2,2016
"6152","17","129","713910",2,2016
"6153","17","129","71394/",2,2016
"6154","17","129","713940",2,2016
"6155","17","129","71399/",1,2016
"6156","17","129","713990",1,2016
"6157","17","131","71391/",3,2016
"6158","17","131","713910",3,2016
"6159","17","131","71394/",1,2016
"6160","17","131","713940",1,2016
"6161","17","131","71399/",2,2016
"6162","17","131","713990",2,2016
"6163","17","133","61162/",4,2016
"6164","17","133","611620",4,2016
"6165","17","133","71391/",6,2016
"6166","17","133","713910",6,2016
"6167","17","133","71394/",6,2016
"6168","17","133","713940",6,2016
"6169","17","133","71395/",1,2016
"6170","17","133","713950",1,2016
"6171","17","133","71399/",5,2016
"6172","17","133","713990",5,2016
"6173","17","135","61162/",1,2016
"6174","17","135","611620",1,2016
"6175","17","135","71391/",2,2016
"6176","17","135","713910",2,2016
"6177","17","135","71394/",3,2016
"6178","17","135","713940",3,2016
"6179","17","135","71395/",3,2016
"6180","17","135","713950",3,2016
"6181","17","135","7212//",1,2016
"6182","17","135","72121/",1,2016
"6183","17","135","721211",1,2016
"6184","17","137","71391/",2,2016
"6185","17","137","713910",2,2016
"6186","17","137","71394/",4,2016
"6187","17","137","713940",4,2016
"6188","17","137","71395/",1,2016
"6189","17","137","713950",1,2016
"6190","17","137","71399/",1,2016
"6191","17","137","713990",1,2016
"6192","17","137","7212//",4,2016
"6193","17","137","72121/",4,2016
"6194","17","137","721211",2,2016
"6195","17","137","721214",2,2016
"6196","17","139","61162/",1,2016
"6197","17","139","611620",1,2016
"6198","17","139","71391/",1,2016
"6199","17","139","713910",1,2016
"6200","17","139","71394/",2,2016
"6201","17","139","713940",2,2016
"6202","17","139","71399/",1,2016
"6203","17","139","713990",1,2016
"6204","17","139","7212//",1,2016
"6205","17","139","72121/",1,2016
"6206","17","139","721211",1,2016
"6207","17","141","71219/",1,2016
"6208","17","141","712190",1,2016
"6209","17","141","71391/",3,2016
"6210","17","141","713910",3,2016
"6211","17","141","71394/",4,2016
"6212","17","141","713940",4,2016
"6213","17","141","71395/",1,2016
"6214","17","141","713950",1,2016
"6215","17","141","71399/",1,2016
"6216","17","141","713990",1,2016
"6217","17","141","7212//",10,2016
"6218","17","141","72121/",10,2016
"6219","17","141","721211",3,2016
"6220","17","141","721214",7,2016
"6221","17","143","61162/",7,2016
"6222","17","143","611620",7,2016
"6223","17","143","71213/",1,2016
"6224","17","143","712130",1,2016
"6225","17","143","71219/",1,2016
"6226","17","143","712190",1,2016
"6227","17","143","71391/",7,2016
"6228","17","143","713910",7,2016
"6229","17","143","71394/",12,2016
"6230","17","143","713940",12,2016
"6231","17","143","71395/",1,2016
"6232","17","143","713950",1,2016
"6233","17","143","71399/",13,2016
"6234","17","143","713990",13,2016
"6235","17","143","7212//",3,2016
"6236","17","143","72121/",3,2016
"6237","17","143","721211",1,2016
"6238","17","143","721214",2,2016
"6239","17","145","71391/",1,2016
"6240","17","145","713910",1,2016
"6241","17","145","71394/",1,2016
"6242","17","145","713940",1,2016
"6243","17","145","71399/",2,2016
"6244","17","145","713990",2,2016
"6245","17","147","71391/",1,2016
"6246","17","147","713910",1,2016
"6247","17","147","71394/",2,2016
"6248","17","147","713940",2,2016
"6249","17","149","61162/",1,2016
"6250","17","149","611620",1,2016
"6251","17","149","71391/",2,2016
"6252","17","149","713910",2,2016
"6253","17","149","71394/",1,2016
"6254","17","149","713940",1,2016
"6255","17","149","71399/",4,2016
"6256","17","149","713990",4,2016
"6257","17","149","7212//",2,2016
"6258","17","149","72121/",2,2016
"6259","17","149","721211",1,2016
"6260","17","149","721214",1,2016
"6261","17","151","7212//",1,2016
"6262","17","151","72121/",1,2016
"6263","17","151","721211",1,2016
"6264","17","153","71391/",1,2016
"6265","17","153","713910",1,2016
"6266","17","155","71391/",1,2016
"6267","17","155","713910",1,2016
"6268","17","155","71394/",2,2016
"6269","17","155","713940",2,2016
"6270","17","155","7212//",1,2016
"6271","17","155","72121/",1,2016
"6272","17","155","721211",1,2016
"6273","17","157","71391/",4,2016
"6274","17","157","713910",4,2016
"6275","17","157","71394/",3,2016
"6276","17","157","713940",3,2016
"6277","17","157","71399/",1,2016
"6278","17","157","713990",1,2016
"6279","17","157","7212//",2,2016
"6280","17","157","72121/",2,2016
"6281","17","157","721211",1,2016
"6282","17","157","721214",1,2016
"6283","17","159","71391/",1,2016
"6284","17","159","713910",1,2016
"6285","17","159","71394/",2,2016
"6286","17","159","713940",2,2016
"6287","17","159","71395/",1,2016
"6288","17","159","713950",1,2016
"6289","17","161","61162/",4,2016
"6290","17","161","611620",4,2016
"6291","17","161","71213/",1,2016
"6292","17","161","712130",1,2016
"6293","17","161","71391/",7,2016
"6294","17","161","713910",7,2016
"6295","17","161","71392/",1,2016
"6296","17","161","713920",1,2016
"6297","17","161","71394/",12,2016
"6298","17","161","713940",12,2016
"6299","17","161","71395/",3,2016
"6300","17","161","713950",3,2016
"6301","17","161","71399/",5,2016
"6302","17","161","713990",5,2016
"6303","17","161","7212//",2,2016
"6304","17","161","72121/",2,2016
"6305","17","161","721211",2,2016
"6306","17","163","61162/",6,2016
"6307","17","163","611620",6,2016
"6308","17","163","71391/",15,2016
"6309","17","163","713910",15,2016
"6310","17","163","71394/",24,2016
