"","state_fips_code","county_fips_code","naics","est","year"
"3540","19","113","71391/",7,2018
"3541","19","113","713910",7,2018
"3542","19","113","71394/",30,2018
"3543","19","113","713940",30,2018
"3544","19","113","71395/",4,2018
"3545","19","113","713950",4,2018
"3546","19","113","71399/",13,2018
"3547","19","113","713990",13,2018
"3548","19","119","71391/",3,2018
"3549","19","119","713910",3,2018
"3550","19","123","71391/",4,2018
"3551","19","123","713910",4,2018
"3552","19","123","71394/",3,2018
"3553","19","123","713940",3,2018
"3554","19","125","71391/",3,2018
"3555","19","125","713910",3,2018
"3556","19","125","71394/",5,2018
"3557","19","125","713940",5,2018
"3558","19","127","71391/",4,2018
"3559","19","127","713910",4,2018
"3560","19","129","71394/",3,2018
"3561","19","129","713940",3,2018
"3562","19","141","71391/",3,2018
"3563","19","141","713910",3,2018
"3564","19","149","71391/",6,2018
"3565","19","149","713910",6,2018
"3566","19","149","71395/",3,2018
"3567","19","149","713950",3,2018
"3568","19","149","71399/",3,2018
"3569","19","149","713990",3,2018
"3570","19","151","71391/",4,2018
"3571","19","151","713910",4,2018
"3572","19","153","61162/",34,2018
"3573","19","153","611620",34,2018
"3574","19","153","71391/",11,2018
"3575","19","153","713910",11,2018
"3576","19","153","71394/",83,2018
"3577","19","153","713940",83,2018
"3578","19","153","71395/",7,2018
"3579","19","153","713950",7,2018
"3580","19","153","71399/",23,2018
"3581","19","153","713990",23,2018
"3582","19","153","7212//",4,2018
"3583","19","153","72121/",4,2018
"3584","19","153","721211",3,2018
"3585","19","155","61162/",4,2018
"3586","19","155","611620",4,2018
"3587","19","155","71391/",7,2018
"3588","19","155","713910",7,2018
"3589","19","155","71394/",9,2018
"3590","19","155","713940",9,2018
"3591","19","155","71399/",3,2018
"3592","19","155","713990",3,2018
"3593","19","157","71391/",3,2018
"3594","19","157","713910",3,2018
"3595","19","163","61162/",12,2018
"3596","19","163","611620",12,2018
"3597","19","163","71391/",6,2018
"3598","19","163","713910",6,2018
"3599","19","163","71394/",24,2018
"3600","19","163","713940",24,2018
"3601","19","163","71395/",4,2018
"3602","19","163","713950",4,2018
"3603","19","163","71399/",13,2018
"3604","19","163","713990",13,2018
"3605","19","163","7212//",3,2018
"3606","19","163","72121/",3,2018
"3607","19","163","721214",3,2018
"3608","19","167","61162/",3,2018
"3609","19","167","611620",3,2018
"3610","19","167","71391/",6,2018
"3611","19","167","713910",6,2018
"3612","19","167","71394/",3,2018
"3613","19","167","713940",3,2018
"3614","19","169","61162/",9,2018
"3615","19","169","611620",9,2018
"3616","19","169","71391/",5,2018
"3617","19","169","713910",5,2018
"3618","19","169","71394/",19,2018
"3619","19","169","713940",19,2018
"3620","19","169","71399/",7,2018
"3621","19","169","713990",7,2018
"3622","19","171","71391/",3,2018
"3623","19","171","713910",3,2018
"3624","19","175","71391/",3,2018
"3625","19","175","713910",3,2018
"3626","19","179","71394/",4,2018
"3627","19","179","713940",4,2018
"3628","19","181","71391/",8,2018
"3629","19","181","713910",8,2018
"3630","19","181","71394/",6,2018
"3631","19","181","713940",6,2018
"3632","19","183","71391/",3,2018
"3633","19","183","713910",3,2018
"3634","19","187","71394/",7,2018
"3635","19","187","713940",7,2018
"3636","19","191","71391/",5,2018
"3637","19","191","713910",5,2018
"3638","19","191","71394/",4,2018
"3639","19","191","713940",4,2018
"3640","19","193","61162/",3,2018
"3641","19","193","611620",3,2018
"3642","19","193","71391/",8,2018
"3643","19","193","713910",8,2018
"3644","19","193","71394/",10,2018
"3645","19","193","713940",10,2018
"3646","19","193","71399/",8,2018
"3647","19","193","713990",8,2018
"3648","19","197","71391/",4,2018
"3649","19","197","713910",4,2018
"3650","20","9","71391/",3,2018
"3651","20","9","713910",3,2018
"3652","20","9","71394/",3,2018
"3653","20","9","713940",3,2018
"3654","20","9","71399/",3,2018
"3655","20","9","713990",3,2018
"3656","20","13","71391/",3,2018
"3657","20","13","713910",3,2018
"3658","20","15","71391/",5,2018
"3659","20","15","713910",5,2018
"3660","20","15","71394/",5,2018
"3661","20","15","713940",5,2018
"3662","20","37","71394/",3,2018
"3663","20","37","713940",3,2018
"3664","20","37","71399/",3,2018
"3665","20","37","713990",3,2018
"3666","20","45","61162/",13,2018
"3667","20","45","611620",13,2018
"3668","20","45","71394/",14,2018
"3669","20","45","713940",14,2018
"3670","20","45","71399/",10,2018
"3671","20","45","713990",10,2018
"3672","20","51","71394/",3,2018
"3673","20","51","713940",3,2018
"3674","20","55","71394/",3,2018
"3675","20","55","713940",3,2018
"3676","20","55","71399/",5,2018
"3677","20","55","713990",5,2018
"3678","20","61","71399/",5,2018
"3679","20","61","713990",5,2018
"3680","20","61","7212//",3,2018
"3681","20","61","72121/",3,2018
"3682","20","79","71391/",3,2018
"3683","20","79","713910",3,2018
"3684","20","91","61162/",57,2018
"3685","20","91","611620",57,2018
"3686","20","91","71391/",19,2018
"3687","20","91","713910",19,2018
"3688","20","91","71394/",117,2018
"3689","20","91","713940",117,2018
"3690","20","91","71395/",4,2018
"3691","20","91","713950",4,2018
"3692","20","91","71399/",46,2018
"3693","20","91","713990",46,2018
"3694","20","103","61162/",3,2018
"3695","20","103","611620",3,2018
"3696","20","103","71391/",3,2018
"3697","20","103","713910",3,2018
"3698","20","103","71394/",6,2018
"3699","20","103","713940",6,2018
"3700","20","111","71394/",3,2018
"3701","20","111","713940",3,2018
"3702","20","113","71394/",5,2018
"3703","20","113","713940",5,2018
"3704","20","121","71394/",3,2018
"3705","20","121","713940",3,2018
"3706","20","125","71391/",3,2018
"3707","20","125","713910",3,2018
"3708","20","125","71394/",3,2018
"3709","20","125","713940",3,2018
"3710","20","139","71399/",4,2018
"3711","20","139","713990",4,2018
"3712","20","149","71394/",3,2018
"3713","20","149","713940",3,2018
"3714","20","155","71394/",5,2018
"3715","20","155","713940",5,2018
"3716","20","161","61162/",6,2018
"3717","20","161","611620",6,2018
"3718","20","161","71391/",5,2018
"3719","20","161","713910",5,2018
"3720","20","161","71394/",3,2018
"3721","20","161","713940",3,2018
"3722","20","161","71399/",7,2018
"3723","20","161","713990",7,2018
"3724","20","169","71394/",8,2018
"3725","20","169","713940",8,2018
"3726","20","173","61162/",19,2018
"3727","20","173","611620",19,2018
"3728","20","173","71213/",3,2018
"3729","20","173","712130",3,2018
"3730","20","173","71391/",10,2018
"3731","20","173","713910",10,2018
"3732","20","173","71394/",44,2018
"3733","20","173","713940",44,2018
"3734","20","173","71395/",6,2018
"3735","20","173","713950",6,2018
"3736","20","173","71399/",35,2018
"3737","20","173","713990",35,2018
"3738","20","173","7212//",4,2018
"3739","20","173","72121/",4,2018
"3740","20","173","721211",3,2018
"3741","20","175","71399/",3,2018
"3742","20","175","713990",3,2018
"3743","20","177","61162/",7,2018
"3744","20","177","611620",7,2018
"3745","20","177","71391/",9,2018
"3746","20","177","713910",9,2018
"3747","20","177","71394/",20,2018
"3748","20","177","713940",20,2018
"3749","20","177","71399/",10,2018
"3750","20","177","713990",10,2018
"3751","20","209","71394/",12,2018
"3752","20","209","713940",12,2018
"3753","20","209","71399/",4,2018
"3754","20","209","713990",4,2018
"3755","21","9","71394/",4,2018
"3756","21","9","713940",4,2018
"3757","21","9","7212//",3,2018
"3758","21","9","72121/",3,2018
"3759","21","9","721211",3,2018
"3760","21","13","71394/",3,2018
"3761","21","13","713940",3,2018
"3762","21","15","61162/",5,2018
"3763","21","15","611620",5,2018
"3764","21","15","71394/",13,2018
"3765","21","15","713940",13,2018
"3766","21","15","71399/",11,2018
"3767","21","15","713990",11,2018
"3768","21","19","71394/",3,2018
"3769","21","19","713940",3,2018
"3770","21","21","71394/",4,2018
"3771","21","21","713940",4,2018
"3772","21","29","61162/",4,2018
"3773","21","29","611620",4,2018
"3774","21","29","71394/",10,2018
"3775","21","29","713940",10,2018
"3776","21","29","7212//",3,2018
"3777","21","29","72121/",3,2018
"3778","21","35","61162/",3,2018
"3779","21","35","611620",3,2018
"3780","21","35","71391/",3,2018
"3781","21","35","713910",3,2018
"3782","21","37","61162/",5,2018
"3783","21","37","611620",5,2018
"3784","21","37","71391/",3,2018
"3785","21","37","713910",3,2018
"3786","21","37","71394/",11,2018
"3787","21","37","713940",11,2018
"3788","21","37","71395/",5,2018
"3789","21","37","713950",5,2018
"3790","21","37","71399/",4,2018
"3791","21","37","713990",4,2018
"3792","21","47","71391/",3,2018
"3793","21","47","713910",3,2018
"3794","21","47","71394/",5,2018
"3795","21","47","713940",5,2018
"3796","21","49","71391/",3,2018
"3797","21","49","713910",3,2018
"3798","21","59","61162/",4,2018
"3799","21","59","611620",4,2018
"3800","21","59","71391/",4,2018
"3801","21","59","713910",4,2018
"3802","21","59","71394/",11,2018
"3803","21","59","713940",11,2018
"3804","21","59","71395/",3,2018
"3805","21","59","713950",3,2018
"3806","21","59","71399/",3,2018
"3807","21","59","713990",3,2018
"3808","21","67","61162/",12,2018
"3809","21","67","611620",12,2018
"3810","21","67","71391/",7,2018
"3811","21","67","713910",7,2018
"3812","21","67","71394/",47,2018
"3813","21","67","713940",47,2018
"3814","21","67","71399/",27,2018
"3815","21","67","713990",27,2018
"3816","21","71","71399/",3,2018
"3817","21","71","713990",3,2018
"3818","21","73","71394/",6,2018
"3819","21","73","713940",6,2018
"3820","21","89","71391/",3,2018
"3821","21","89","713910",3,2018
"3822","21","93","61162/",6,2018
"3823","21","93","611620",6,2018
"3824","21","93","71391/",3,2018
"3825","21","93","713910",3,2018
"3826","21","93","71394/",10,2018
"3827","21","93","713940",10,2018
"3828","21","93","71399/",4,2018
"3829","21","93","713990",4,2018
"3830","21","101","71394/",4,2018
"3831","21","101","713940",4,2018
"3832","21","111","61162/",39,2018
"3833","21","111","611620",39,2018
"3834","21","111","71391/",25,2018
"3835","21","111","713910",25,2018
"3836","21","111","71394/",91,2018
"3837","21","111","713940",91,2018
"3838","21","111","71395/",9,2018
"3839","21","111","713950",9,2018
"3840","21","111","71399/",36,2018
"3841","21","111","713990",36,2018
"3842","21","111","7212//",3,2018
"3843","21","111","72121/",3,2018
"3844","21","111","721214",3,2018
"3845","21","113","71391/",4,2018
"3846","21","113","713910",4,2018
"3847","21","113","71394/",8,2018
"3848","21","113","713940",8,2018
"3849","21","113","71399/",4,2018
"3850","21","113","713990",4,2018
"3851","21","117","61162/",5,2018
"3852","21","117","611620",5,2018
"3853","21","117","71391/",5,2018
"3854","21","117","713910",5,2018
"3855","21","117","71394/",20,2018
"3856","21","117","713940",20,2018
"3857","21","117","71399/",6,2018
"3858","21","117","713990",6,2018
"3859","21","125","71399/",4,2018
"3860","21","125","713990",4,2018
"3861","21","143","7212//",4,2018
"3862","21","143","72121/",4,2018
"3863","21","143","721211",3,2018
"3864","21","145","61162/",3,2018
"3865","21","145","611620",3,2018
"3866","21","145","71394/",6,2018
"3867","21","145","713940",6,2018
"3868","21","145","71399/",3,2018
"3869","21","145","713990",3,2018
"3870","21","151","61162/",5,2018
"3871","21","151","611620",5,2018
"3872","21","151","71391/",3,2018
"3873","21","151","713910",3,2018
"3874","21","151","71394/",11,2018
"3875","21","151","713940",11,2018
"3876","21","157","7212//",8,2018
"3877","21","157","72121/",8,2018
"3878","21","157","721211",5,2018
"3879","21","157","721214",3,2018
"3880","21","161","71391/",3,2018
"3881","21","161","713910",3,2018
"3882","21","173","71394/",3,2018
"3883","21","173","713940",3,2018
"3884","21","179","71391/",5,2018
"3885","21","179","713910",5,2018
"3886","21","179","71394/",5,2018
"3887","21","179","713940",5,2018
"3888","21","185","61162/",3,2018
"3889","21","185","611620",3,2018
"3890","21","185","71391/",5,2018
"3891","21","185","713910",5,2018
"3892","21","185","71394/",3,2018
"3893","21","185","713940",3,2018
"3894","21","195","71394/",3,2018
"3895","21","195","713940",3,2018
"3896","21","199","61162/",3,2018
"3897","21","199","611620",3,2018
"3898","21","199","71391/",3,2018
"3899","21","199","713910",3,2018
"3900","21","199","71394/",4,2018
"3901","21","199","713940",4,2018
"3902","21","207","7212//",4,2018
"3903","21","207","72121/",4,2018
"3904","21","207","721211",3,2018
"3905","21","209","71391/",3,2018
"3906","21","209","713910",3,2018
"3907","21","209","71394/",3,2018
"3908","21","209","713940",3,2018
"3909","21","209","71399/",3,2018
"3910","21","209","713990",3,2018
"3911","21","211","61162/",3,2018
"3912","21","211","611620",3,2018
"3913","21","211","71391/",3,2018
"3914","21","211","713910",3,2018
"3915","21","213","71394/",4,2018
"3916","21","213","713940",4,2018
"3917","21","227","61162/",7,2018
"3918","21","227","611620",7,2018
"3919","21","227","71391/",4,2018
"3920","21","227","713910",4,2018
"3921","21","227","71394/",14,2018
"3922","21","227","713940",14,2018
"3923","21","227","71399/",7,2018
"3924","21","227","713990",7,2018
"3925","21","239","71399/",3,2018
"3926","21","239","713990",3,2018
"3927","22","1","71394/",9,2018
"3928","22","1","713940",9,2018
"3929","22","3","71394/",3,2018
"3930","22","3","713940",3,2018
"3931","22","5","61162/",8,2018
"3932","22","5","611620",8,2018
"3933","22","5","71394/",14,2018
"3934","22","5","713940",14,2018
"3935","22","13","71399/",3,2018
"3936","22","13","713990",3,2018
"3937","22","15","61162/",8,2018
"3938","22","15","611620",8,2018
"3939","22","15","71391/",3,2018
"3940","22","15","713910",3,2018
"3941","22","15","71394/",12,2018
"3942","22","15","713940",12,2018
"3943","22","15","71399/",5,2018
"3944","22","15","713990",5,2018
"3945","22","17","61162/",8,2018
"3946","22","17","611620",8,2018
"3947","22","17","71213/",3,2018
"3948","22","17","712130",3,2018
"3949","22","17","71391/",5,2018
"3950","22","17","713910",5,2018
"3951","22","17","71394/",33,2018
"3952","22","17","713940",33,2018
"3953","22","17","71399/",18,2018
"3954","22","17","713990",18,2018
"3955","22","17","7212//",3,2018
"3956","22","17","72121/",3,2018
"3957","22","19","61162/",10,2018
"3958","22","19","611620",10,2018
"3959","22","19","71391/",3,2018
"3960","22","19","713910",3,2018
"3961","22","19","71394/",18,2018
"3962","22","19","713940",18,2018
"3963","22","19","71399/",10,2018
"3964","22","19","713990",10,2018
"3965","22","19","7212//",8,2018
"3966","22","19","72121/",8,2018
"3967","22","19","721211",7,2018
"3968","22","23","71399/",5,2018
"3969","22","23","713990",5,2018
"3970","22","33","61162/",37,2018
"3971","22","33","611620",37,2018
"3972","22","33","71391/",6,2018
"3973","22","33","713910",6,2018
"3974","22","33","71394/",72,2018
"3975","22","33","713940",72,2018
"3976","22","33","71399/",27,2018
"3977","22","33","713990",27,2018
"3978","22","45","71394/",6,2018
"3979","22","45","713940",6,2018
"3980","22","47","71391/",3,2018
"3981","22","47","713910",3,2018
"3982","22","51","61162/",19,2018
"3983","22","51","611620",19,2018
"3984","22","51","71391/",7,2018
"3985","22","51","713910",7,2018
"3986","22","51","71394/",59,2018
"3987","22","51","713940",59,2018
"3988","22","51","71395/",3,2018
"3989","22","51","713950",3,2018
"3990","22","51","71399/",19,2018
"3991","22","51","713990",19,2018
"3992","22","53","71394/",3,2018
"3993","22","53","713940",3,2018
"3994","22","55","61162/",15,2018
"3995","22","55","611620",15,2018
"3996","22","55","71391/",3,2018
"3997","22","55","713910",3,2018
"3998","22","55","71394/",32,2018
"3999","22","55","713940",32,2018
"4000","22","55","71399/",22,2018
"4001","22","55","713990",22,2018
"4002","22","55","7212//",5,2018
"4003","22","55","72121/",5,2018
"4004","22","55","721214",4,2018
"4005","22","57","71391/",4,2018
"4006","22","57","713910",4,2018
"4007","22","57","71394/",13,2018
"4008","22","57","713940",13,2018
"4009","22","61","71394/",4,2018
"4010","22","61","713940",4,2018
"4011","22","61","71399/",3,2018
"4012","22","61","713990",3,2018
"4013","22","63","71394/",8,2018
"4014","22","63","713940",8,2018
"4015","22","71","61162/",14,2018
"4016","22","71","611620",14,2018
"4017","22","71","71391/",3,2018
"4018","22","71","713910",3,2018
"4019","22","71","71394/",43,2018
"4020","22","71","713940",43,2018
"4021","22","71","71399/",25,2018
"4022","22","71","713990",25,2018
"4023","22","71","7212//",4,2018
"4024","22","71","72121/",4,2018
"4025","22","71","721211",3,2018
"4026","22","73","61162/",8,2018
"4027","22","73","611620",8,2018
"4028","22","73","71394/",14,2018
"4029","22","73","713940",14,2018
"4030","22","73","71399/",13,2018
"4031","22","73","713990",13,2018
"4032","22","73","7212//",4,2018
"4033","22","73","72121/",4,2018
"4034","22","73","721214",3,2018
"4035","22","75","71394/",3,2018
"4036","22","75","713940",3,2018
"4037","22","75","71399/",6,2018
"4038","22","75","713990",6,2018
"4039","22","79","61162/",5,2018
"4040","22","79","611620",5,2018
"4041","22","79","71394/",10,2018
"4042","22","79","713940",10,2018
"4043","22","79","71399/",6,2018
"4044","22","79","713990",6,2018
"4045","22","89","71394/",9,2018
"4046","22","89","713940",9,2018
"4047","22","89","71399/",3,2018
"4048","22","89","713990",3,2018
"4049","22","93","71394/",3,2018
"4050","22","93","713940",3,2018
"4051","22","97","71394/",8,2018
"4052","22","97","713940",8,2018
"4053","22","99","7212//",3,2018
"4054","22","99","72121/",3,2018
"4055","22","99","721211",3,2018
"4056","22","101","71394/",4,2018
"4057","22","101","713940",4,2018
"4058","22","103","61162/",12,2018
"4059","22","103","611620",12,2018
"4060","22","103","71391/",9,2018
"4061","22","103","713910",9,2018
"4062","22","103","71394/",37,2018
"4063","22","103","713940",37,2018
"4064","22","103","71399/",14,2018
"4065","22","103","713990",14,2018
"4066","22","103","7212//",5,2018
"4067","22","103","72121/",5,2018
"4068","22","103","721211",5,2018
"4069","22","105","61162/",5,2018
"4070","22","105","611620",5,2018
"4071","22","105","71394/",11,2018
"4072","22","105","713940",11,2018
"4073","22","105","71399/",3,2018
"4074","22","105","713990",3,2018
"4075","22","105","7212//",3,2018
"4076","22","105","72121/",3,2018
"4077","22","109","61162/",3,2018
"4078","22","109","611620",3,2018
"4079","22","109","71391/",3,2018
"4080","22","109","713910",3,2018
"4081","22","109","71394/",11,2018
"4082","22","109","713940",11,2018
"4083","22","109","71399/",4,2018
"4084","22","109","713990",4,2018
"4085","22","109","7212//",4,2018
"4086","22","109","72121/",4,2018
"4087","22","109","721211",3,2018
"4088","22","113","71394/",4,2018
"4089","22","113","713940",4,2018
"4090","22","113","71399/",5,2018
"4091","22","113","713990",5,2018
"4092","23","1","61162/",3,2018
"4093","23","1","611620",3,2018
"4094","23","1","71391/",8,2018
"4095","23","1","713910",8,2018
"4096","23","1","71394/",12,2018
"4097","23","1","713940",12,2018
"4098","23","1","71399/",4,2018
"4099","23","1","713990",4,2018
"4100","23","1","7212//",9,2018
"4101","23","1","72121/",9,2018
"4102","23","1","721211",4,2018
"4103","23","1","721214",5,2018
"4104","23","3","71391/",10,2018
"4105","23","3","713910",10,2018
"4106","23","3","71392/",3,2018
"4107","23","3","713920",3,2018
"4108","23","3","71394/",3,2018
"4109","23","3","713940",3,2018
"4110","23","3","71399/",8,2018
"4111","23","3","713990",8,2018
"4112","23","3","7212//",8,2018
"4113","23","3","72121/",8,2018
"4114","23","3","721214",6,2018
"4115","23","5","61162/",23,2018
"4116","23","5","611620",23,2018
"4117","23","5","71219/",3,2018
"4118","23","5","712190",3,2018
"4119","23","5","71391/",18,2018
"4120","23","5","713910",18,2018
"4121","23","5","71394/",59,2018
"4122","23","5","713940",59,2018
"4123","23","5","71395/",8,2018
"4124","23","5","713950",8,2018
"4125","23","5","71399/",46,2018
"4126","23","5","713990",46,2018
"4127","23","5","7212//",50,2018
"4128","23","5","72121/",50,2018
"4129","23","5","721211",21,2018
"4130","23","5","721214",29,2018
"4131","23","7","71392/",3,2018
"4132","23","7","713920",3,2018
"4133","23","7","71394/",3,2018
"4134","23","7","713940",3,2018
"4135","23","7","71399/",5,2018
"4136","23","7","713990",5,2018
"4137","23","7","7212//",9,2018
"4138","23","7","72121/",9,2018
"4139","23","7","721211",5,2018
"4140","23","7","721214",4,2018
"4141","23","9","61162/",7,2018
"4142","23","9","611620",7,2018
"4143","23","9","71213/",3,2018
"4144","23","9","712130",3,2018
"4145","23","9","71219/",3,2018
"4146","23","9","712190",3,2018
"4147","23","9","71391/",9,2018
"4148","23","9","713910",9,2018
"4149","23","9","71394/",6,2018
"4150","23","9","713940",6,2018
"4151","23","9","71399/",24,2018
"4152","23","9","713990",24,2018
"4153","23","9","7212//",21,2018
"4154","23","9","72121/",21,2018
"4155","23","9","721211",15,2018
"4156","23","9","721214",6,2018
"4157","23","11","61162/",9,2018
"4158","23","11","611620",9,2018
"4159","23","11","71391/",10,2018
"4160","23","11","713910",10,2018
"4161","23","11","71394/",13,2018
"4162","23","11","713940",13,2018
"4163","23","11","71395/",4,2018
"4164","23","11","713950",4,2018
"4165","23","11","71399/",7,2018
"4166","23","11","713990",7,2018
"4167","23","11","7212//",24,2018
"4168","23","11","72121/",24,2018
"4169","23","11","721211",3,2018
"4170","23","11","721214",21,2018
"4171","23","13","61162/",9,2018
"4172","23","13","611620",9,2018
"4173","23","13","71391/",5,2018
"4174","23","13","713910",5,2018
"4175","23","13","71394/",10,2018
"4176","23","13","713940",10,2018
"4177","23","13","71399/",5,2018
"4178","23","13","713990",5,2018
"4179","23","13","7212//",6,2018
"4180","23","13","72121/",6,2018
"4181","23","13","721214",4,2018
"4182","23","15","61162/",3,2018
"4183","23","15","611620",3,2018
"4184","23","15","71391/",3,2018
"4185","23","15","713910",3,2018
"4186","23","15","71394/",3,2018
"4187","23","15","713940",3,2018
"4188","23","15","71399/",7,2018
"4189","23","15","713990",7,2018
"4190","23","15","7212//",10,2018
"4191","23","15","72121/",10,2018
"4192","23","15","721211",7,2018
"4193","23","15","721214",3,2018
"4194","23","17","61162/",3,2018
"4195","23","17","611620",3,2018
"4196","23","17","71391/",5,2018
"4197","23","17","713910",5,2018
"4198","23","17","71399/",6,2018
"4199","23","17","713990",6,2018
"4200","23","17","7212//",28,2018
"4201","23","17","72121/",28,2018
"4202","23","17","721211",10,2018
"4203","23","17","721214",18,2018
"4204","23","19","61162/",5,2018
"4205","23","19","611620",5,2018
"4206","23","19","71391/",11,2018
"4207","23","19","713910",11,2018
"4208","23","19","71394/",14,2018
"4209","23","19","713940",14,2018
"4210","23","19","71395/",4,2018
"4211","23","19","713950",4,2018
"4212","23","19","71399/",14,2018
"4213","23","19","713990",14,2018
"4214","23","19","7212//",15,2018
"4215","23","19","72121/",15,2018
"4216","23","19","721211",8,2018
"4217","23","19","721214",7,2018
"4218","23","21","7212//",6,2018
"4219","23","21","72121/",6,2018
"4220","23","21","721214",5,2018
"4221","23","23","71394/",3,2018
"4222","23","23","713940",3,2018
"4223","23","23","71399/",3,2018
"4224","23","23","713990",3,2018
"4225","23","23","7212//",4,2018
"4226","23","23","72121/",4,2018
"4227","23","23","721211",3,2018
"4228","23","25","61162/",4,2018
"4229","23","25","611620",4,2018
"4230","23","25","71391/",4,2018
"4231","23","25","713910",4,2018
"4232","23","25","71394/",4,2018
"4233","23","25","713940",4,2018
"4234","23","25","71399/",15,2018
"4235","23","25","713990",15,2018
"4236","23","25","7212//",11,2018
"4237","23","25","72121/",11,2018
"4238","23","25","721211",3,2018
"4239","23","25","721214",8,2018
"4240","23","27","71391/",5,2018
"4241","23","27","713910",5,2018
"4242","23","27","71399/",7,2018
"4243","23","27","713990",7,2018
"4244","23","27","7212//",4,2018
"4245","23","27","72121/",4,2018
"4246","23","27","721214",3,2018
"4247","23","29","7212//",7,2018
"4248","23","29","72121/",7,2018
"4249","23","29","721211",4,2018
"4250","23","29","721214",3,2018
"4251","23","31","61162/",7,2018
"4252","23","31","611620",7,2018
"4253","23","31","71311/",3,2018
"4254","23","31","713110",3,2018
"4255","23","31","71391/",17,2018
"4256","23","31","713910",17,2018
"4257","23","31","71394/",25,2018
"4258","23","31","713940",25,2018
"4259","23","31","71395/",3,2018
"4260","23","31","713950",3,2018
"4261","23","31","71399/",15,2018
"4262","23","31","713990",15,2018
"4263","23","31","7212//",45,2018
"4264","23","31","72121/",45,2018
"4265","23","31","721211",45,2018
"4266","24","1","71391/",3,2018
"4267","24","1","713910",3,2018
"4268","24","1","71394/",5,2018
"4269","24","1","713940",5,2018
"4270","24","1","71399/",3,2018
"4271","24","1","713990",3,2018
"4272","24","3","61162/",48,2018
"4273","24","3","611620",48,2018
"4274","24","3","71391/",11,2018
"4275","24","3","713910",11,2018
"4276","24","3","71394/",84,2018
"4277","24","3","713940",84,2018
"4278","24","3","71395/",9,2018
"4279","24","3","713950",9,2018
"4280","24","3","71399/",37,2018
"4281","24","3","713990",37,2018
"4282","24","3","7212//",7,2018
"4283","24","3","72121/",7,2018
"4284","24","3","721211",3,2018
"4285","24","3","721214",4,2018
"4286","24","5","61162/",47,2018
"4287","24","5","611620",47,2018
"4288","24","5","71391/",16,2018
"4289","24","5","713910",16,2018
"4290","24","5","71394/",120,2018
"4291","24","5","713940",120,2018
"4292","24","5","71395/",10,2018
"4293","24","5","713950",10,2018
"4294","24","5","71399/",49,2018
"4295","24","5","713990",49,2018
"4296","24","5","7212//",5,2018
"4297","24","5","72121/",5,2018
"4298","24","5","721214",4,2018
"4299","24","9","61162/",4,2018
"4300","24","9","611620",4,2018
"4301","24","9","71394/",4,2018
"4302","24","9","713940",4,2018
"4303","24","11","71394/",3,2018
"4304","24","11","713940",3,2018
"4305","24","11","7212//",4,2018
"4306","24","11","72121/",4,2018
"4307","24","11","721214",3,2018
"4308","24","13","61162/",14,2018
"4309","24","13","611620",14,2018
"4310","24","13","71391/",5,2018
"4311","24","13","713910",5,2018
"4312","24","13","71394/",22,2018
"4313","24","13","713940",22,2018
"4314","24","13","71395/",3,2018
"4315","24","13","713950",3,2018
"4316","24","13","71399/",3,2018
"4317","24","13","713990",3,2018
"4318","24","15","61162/",5,2018
"4319","24","15","611620",5,2018
"4320","24","15","71391/",3,2018
"4321","24","15","713910",3,2018
"4322","24","15","71394/",7,2018
"4323","24","15","713940",7,2018
"4324","24","15","71399/",7,2018
"4325","24","15","713990",7,2018
"4326","24","15","7212//",7,2018
"4327","24","15","72121/",7,2018
"4328","24","15","721211",3,2018
"4329","24","15","721214",4,2018
"4330","24","17","61162/",10,2018
"4331","24","17","611620",10,2018
"4332","24","17","71394/",9,2018
"4333","24","17","713940",9,2018
"4334","24","17","71399/",7,2018
"4335","24","17","713990",7,2018
"4336","24","19","71394/",4,2018
"4337","24","19","713940",4,2018
"4338","24","19","7212//",3,2018
"4339","24","19","72121/",3,2018
"4340","24","19","721214",3,2018
"4341","24","21","61162/",18,2018
"4342","24","21","611620",18,2018
"4343","24","21","71391/",12,2018
"4344","24","21","713910",12,2018
"4345","24","21","71394/",39,2018
"4346","24","21","713940",39,2018
"4347","24","21","71399/",21,2018
"4348","24","21","713990",21,2018
"4349","24","23","71394/",3,2018
"4350","24","23","713940",3,2018
"4351","24","25","61162/",27,2018
"4352","24","25","611620",27,2018
"4353","24","25","71391/",6,2018
"4354","24","25","713910",6,2018
"4355","24","25","71394/",31,2018
"4356","24","25","713940",31,2018
"4357","24","25","71399/",17,2018
"4358","24","25","713990",17,2018
"4359","24","25","7212//",4,2018
"4360","24","25","72121/",4,2018
"4361","24","25","721214",4,2018
"4362","24","27","61162/",38,2018
"4363","24","27","611620",38,2018
"4364","24","27","71391/",6,2018
"4365","24","27","713910",6,2018
"4366","24","27","71394/",54,2018
"4367","24","27","713940",54,2018
"4368","24","27","71399/",28,2018
"4369","24","27","713990",28,2018
"4370","24","29","71394/",3,2018
"4371","24","29","713940",3,2018
"4372","24","29","71399/",3,2018
"4373","24","29","713990",3,2018
"4374","24","29","7212//",4,2018
"4375","24","29","72121/",4,2018
"4376","24","29","721214",3,2018
"4377","24","31","61162/",121,2018
"4378","24","31","611620",121,2018
"4379","24","31","71391/",19,2018
"4380","24","31","713910",19,2018
"4381","24","31","71394/",156,2018
"4382","24","31","713940",156,2018
"4383","24","31","71395/",7,2018
"4384","24","31","713950",7,2018
"4385","24","31","71399/",59,2018
