"","year","gender","race","age_group","county","violent","property","f_drugoff","f_sexoff","f_allother","f_total","m_total","s_total"
"2397",2015,"Female","White","40 to 69","Napa County",25,6,2,0,17,50,240,0
"2398",2015,"Female","White","40 to 69","Nevada County",9,7,9,0,14,39,182,0
"2399",2015,"Female","White","40 to 69","Orange County",180,130,66,1,105,482,2778,0
"2400",2015,"Female","White","40 to 69","Placer County",51,42,22,0,36,151,543,0
"2401",2015,"Female","White","40 to 69","Plumas County",7,3,3,0,2,15,72,0
"2402",2015,"Female","White","40 to 69","Riverside County",130,74,52,0,86,342,1718,0
"2403",2015,"Female","White","40 to 69","Sacramento County",123,66,48,0,59,296,1235,0
"2404",2015,"Female","White","40 to 69","San Benito County",4,0,13,0,5,22,41,0
"2405",2015,"Female","White","40 to 69","San Bernardino County",162,159,113,2,72,508,1597,0
"2406",2015,"Female","White","40 to 69","San Diego County",299,98,111,1,218,727,3668,0
"2407",2015,"Female","White","40 to 69","San Francisco County",61,30,16,0,46,153,393,0
"2408",2015,"Female","White","40 to 69","San Joaquin County",69,34,11,0,36,150,577,0
"2409",2015,"Female","White","40 to 69","San Luis Obispo County",38,10,13,0,14,75,572,0
"2410",2015,"Female","White","40 to 69","San Mateo County",30,17,4,0,14,65,474,0
"2411",2015,"Female","White","40 to 69","Santa Barbara County",39,14,25,0,22,100,998,0
"2412",2015,"Female","White","40 to 69","Santa Clara County",94,52,26,1,48,221,1002,0
"2413",2015,"Female","White","40 to 69","Santa Cruz County",45,16,12,0,12,85,478,0
"2414",2015,"Female","White","40 to 69","Shasta County",16,18,11,0,32,77,745,0
"2415",2015,"Female","White","40 to 69","Sierra County",3,1,2,0,2,8,14,0
"2416",2015,"Female","White","40 to 69","Siskiyou County",18,2,3,0,7,30,115,0
"2417",2015,"Female","White","40 to 69","Solano County",40,24,17,2,25,108,407,0
"2418",2015,"Female","White","40 to 69","Sonoma County",59,35,18,0,24,136,1033,0
"2419",2015,"Female","White","40 to 69","Stanislaus County",71,33,73,1,53,231,927,0
"2420",2015,"Female","White","40 to 69","Sutter County",11,7,1,0,4,23,198,0
"2421",2015,"Female","White","40 to 69","Tehama County",16,9,12,0,16,53,232,0
"2422",2015,"Female","White","40 to 69","Trinity County",6,6,6,0,7,25,35,0
"2423",2015,"Female","White","40 to 69","Tulare County",46,39,47,0,46,178,588,0
"2424",2015,"Female","White","40 to 69","Tuolumne County",12,13,5,0,17,47,151,0
"2425",2015,"Female","White","40 to 69","Ventura County",85,39,24,0,58,206,1204,0
"2426",2015,"Female","White","40 to 69","Yolo County",17,9,17,0,22,65,315,0
"2427",2015,"Female","White","40 to 69","Yuba County",11,7,17,0,15,50,173,0
"2428",2015,"Female","White","70 and over","Alameda County",1,0,0,0,0,1,32,0
"2429",2015,"Female","White","70 and over","Amador County",0,0,0,0,0,0,3,0
"2430",2015,"Female","White","70 and over","Butte County",0,0,0,0,0,0,8,0
"2431",2015,"Female","White","70 and over","Calaveras County",2,0,0,0,0,2,3,0
"2432",2015,"Female","White","70 and over","Colusa County",0,0,0,0,0,0,2,0
"2433",2015,"Female","White","70 and over","Contra Costa County",1,0,0,0,1,2,6,0
"2434",2015,"Female","White","70 and over","El Dorado County",0,0,0,0,1,1,6,0
"2435",2015,"Female","White","70 and over","Fresno County",1,0,0,0,1,2,15,0
"2436",2015,"Female","White","70 and over","Humboldt County",0,0,0,0,0,0,6,0
"2437",2015,"Female","White","70 and over","Imperial County",0,1,0,0,0,1,3,0
"2438",2015,"Female","White","70 and over","Kern County",1,0,0,0,0,1,5,0
"2439",2015,"Female","White","70 and over","Kings County",0,0,0,0,0,0,3,0
"2440",2015,"Female","White","70 and over","Lake County",0,0,0,0,0,0,3,0
"2441",2015,"Female","White","70 and over","Los Angeles County",3,1,0,0,5,9,84,0
"2442",2015,"Female","White","70 and over","Madera County",0,0,0,0,0,0,5,0
"2443",2015,"Female","White","70 and over","Marin County",0,0,0,0,2,2,11,0
"2444",2015,"Female","White","70 and over","Mariposa County",0,0,0,0,0,0,2,0
"2445",2015,"Female","White","70 and over","Mendocino County",1,0,1,0,0,2,3,0
"2446",2015,"Female","White","70 and over","Merced County",0,0,0,0,0,0,3,0
"2447",2015,"Female","White","70 and over","Mono County",0,0,0,0,0,0,2,0
"2448",2015,"Female","White","70 and over","Monterey County",0,0,0,0,2,2,16,0
"2449",2015,"Female","White","70 and over","Napa County",0,0,0,0,1,1,3,0
"2450",2015,"Female","White","70 and over","Nevada County",0,0,0,0,0,0,1,0
"2451",2015,"Female","White","70 and over","Orange County",4,3,0,0,1,8,36,0
"2452",2015,"Female","White","70 and over","Placer County",0,0,0,0,1,1,4,0
"2453",2015,"Female","White","70 and over","Plumas County",0,0,0,0,0,0,2,0
"2454",2015,"Female","White","70 and over","Riverside County",3,1,0,0,2,6,30,0
"2455",2015,"Female","White","70 and over","Sacramento County",1,1,0,0,0,2,23,0
"2456",2015,"Female","White","70 and over","San Bernardino County",2,1,0,0,0,3,13,0
"2457",2015,"Female","White","70 and over","San Diego County",6,0,1,0,5,12,66,0
"2458",2015,"Female","White","70 and over","San Francisco County",2,0,0,0,0,2,5,0
"2459",2015,"Female","White","70 and over","San Joaquin County",0,0,0,0,0,0,7,0
"2460",2015,"Female","White","70 and over","San Luis Obispo County",0,1,0,0,0,1,8,0
"2461",2015,"Female","White","70 and over","San Mateo County",1,0,0,0,0,1,16,0
"2462",2015,"Female","White","70 and over","Santa Barbara County",2,0,0,0,0,2,19,0
"2463",2015,"Female","White","70 and over","Santa Clara County",1,1,0,0,1,3,33,0
"2464",2015,"Female","White","70 and over","Santa Cruz County",0,0,0,0,0,0,10,0
"2465",2015,"Female","White","70 and over","Shasta County",0,0,0,0,0,0,11,0
"2466",2015,"Female","White","70 and over","Siskiyou County",0,0,0,0,1,1,4,0
"2467",2015,"Female","White","70 and over","Solano County",2,0,0,0,0,2,4,0
"2468",2015,"Female","White","70 and over","Sonoma County",0,0,0,0,1,1,12,0
"2469",2015,"Female","White","70 and over","Stanislaus County",1,0,0,0,0,1,11,0
"2470",2015,"Female","White","70 and over","Tehama County",0,0,0,0,0,0,3,0
"2471",2015,"Female","White","70 and over","Tulare County",1,0,0,0,0,1,5,0
"2472",2015,"Female","White","70 and over","Tuolumne County",0,0,0,0,0,0,3,0
"2473",2015,"Female","White","70 and over","Ventura County",0,0,1,0,0,1,17,0
"2474",2015,"Female","White","70 and over","Yolo County",1,0,0,0,0,1,2,0
"2475",2016,"Male","Black","Under 18","Alameda County",169,144,6,4,64,387,216,53
"2476",2016,"Male","Black","Under 18","Amador County",1,1,0,0,0,2,0,0
"2477",2016,"Male","Black","Under 18","Butte County",3,6,0,0,1,10,28,0
"2478",2016,"Male","Black","Under 18","Calaveras County",1,1,0,0,0,2,1,0
"2479",2016,"Male","Black","Under 18","Contra Costa County",79,40,6,2,18,145,192,4
"2480",2016,"Male","Black","Under 18","Del Norte County",0,0,0,0,0,0,2,0
"2481",2016,"Male","Black","Under 18","El Dorado County",0,1,0,0,0,1,8,0
"2482",2016,"Male","Black","Under 18","Fresno County",57,36,5,2,16,116,184,2
"2483",2016,"Male","Black","Under 18","Humboldt County",1,0,0,0,0,1,8,3
"2484",2016,"Male","Black","Under 18","Imperial County",0,0,1,0,1,2,4,0
"2485",2016,"Male","Black","Under 18","Kern County",27,45,2,2,26,102,99,36
"2486",2016,"Male","Black","Under 18","Kings County",7,7,0,2,9,25,37,12
"2487",2016,"Male","Black","Under 18","Lake County",2,2,1,0,3,8,3,0
"2488",2016,"Male","Black","Under 18","Lassen County",1,0,0,0,0,1,0,0
"2489",2016,"Male","Black","Under 18","Los Angeles County",595,468,22,22,167,1274,734,51
"2490",2016,"Male","Black","Under 18","Madera County",1,1,0,1,2,5,5,0
"2491",2016,"Male","Black","Under 18","Marin County",7,6,0,1,1,15,34,2
"2492",2016,"Male","Black","Under 18","Mendocino County",0,0,0,0,2,2,0,0
"2493",2016,"Male","Black","Under 18","Merced County",15,6,1,0,2,24,36,64
"2494",2016,"Male","Black","Under 18","Monterey County",7,4,1,0,2,14,13,4
"2495",2016,"Male","Black","Under 18","Napa County",1,1,1,1,1,5,3,0
"2496",2016,"Male","Black","Under 18","Nevada County",2,1,0,0,2,5,12,3
"2497",2016,"Male","Black","Under 18","Orange County",25,24,0,1,9,59,68,9
"2498",2016,"Male","Black","Under 18","Placer County",8,2,0,1,6,17,13,1
"2499",2016,"Male","Black","Under 18","Plumas County",0,0,0,0,1,1,1,0
"2500",2016,"Male","Black","Under 18","Riverside County",54,51,7,2,30,144,179,13
"2501",2016,"Male","Black","Under 18","Sacramento County",127,107,14,7,43,298,238,41
"2502",2016,"Male","Black","Under 18","San Benito County",1,0,0,0,0,1,2,0
"2503",2016,"Male","Black","Under 18","San Bernardino County",203,199,7,14,74,497,327,219
"2504",2016,"Male","Black","Under 18","San Diego County",112,58,5,5,37,217,300,76
"2505",2016,"Male","Black","Under 18","San Francisco County",33,12,0,0,187,232,129,0
"2506",2016,"Male","Black","Under 18","San Joaquin County",57,45,4,8,23,137,257,2
"2507",2016,"Male","Black","Under 18","San Luis Obispo County",0,4,0,0,0,4,15,0
"2508",2016,"Male","Black","Under 18","San Mateo County",15,6,2,0,4,27,35,5
"2509",2016,"Male","Black","Under 18","Santa Barbara County",3,2,1,0,2,8,25,2
"2510",2016,"Male","Black","Under 18","Santa Clara County",18,35,3,5,7,68,111,6
"2511",2016,"Male","Black","Under 18","Santa Cruz County",0,1,1,0,1,3,10,1
"2512",2016,"Male","Black","Under 18","Shasta County",3,0,0,0,1,4,14,1
"2513",2016,"Male","Black","Under 18","Siskiyou County",0,0,0,0,0,0,1,0
"2514",2016,"Male","Black","Under 18","Solano County",50,37,3,1,44,135,165,9
"2515",2016,"Male","Black","Under 18","Sonoma County",8,1,1,1,3,14,21,0
"2516",2016,"Male","Black","Under 18","Stanislaus County",24,11,3,1,4,43,41,13
"2517",2016,"Male","Black","Under 18","Sutter County",4,2,0,0,1,7,6,0
"2518",2016,"Male","Black","Under 18","Tehama County",0,0,0,0,0,0,4,0
"2519",2016,"Male","Black","Under 18","Tulare County",13,10,4,2,5,34,46,12
"2520",2016,"Male","Black","Under 18","Ventura County",6,12,1,0,9,28,43,28
"2521",2016,"Male","Black","Under 18","Yolo County",3,2,0,0,5,10,7,0
"2522",2016,"Male","Black","Under 18","Yuba County",1,3,0,0,2,6,16,0
"2523",2016,"Male","Black","18 to 19","Alameda County",103,69,24,2,101,299,221,0
"2524",2016,"Male","Black","18 to 19","Amador County",0,1,0,0,0,1,0,0
"2525",2016,"Male","Black","18 to 19","Butte County",1,0,0,0,1,2,16,0
"2526",2016,"Male","Black","18 to 19","Calaveras County",0,0,0,0,0,0,0,0
"2527",2016,"Male","Black","18 to 19","Colusa County",0,0,0,0,0,0,0,0
"2528",2016,"Male","Black","18 to 19","Contra Costa County",44,40,10,1,43,138,100,0
"2529",2016,"Male","Black","18 to 19","El Dorado County",3,1,0,0,0,4,8,0
"2530",2016,"Male","Black","18 to 19","Fresno County",48,22,2,1,29,102,70,0
"2531",2016,"Male","Black","18 to 19","Humboldt County",2,1,1,0,1,5,5,0
"2532",2016,"Male","Black","18 to 19","Imperial County",1,0,1,0,1,3,6,0
"2533",2016,"Male","Black","18 to 19","Inyo County",0,0,0,0,0,0,1,0
"2534",2016,"Male","Black","18 to 19","Kern County",40,37,2,0,24,103,103,0
"2535",2016,"Male","Black","18 to 19","Kings County",6,2,0,1,3,12,9,0
"2536",2016,"Male","Black","18 to 19","Lake County",0,0,0,0,0,0,5,0
"2537",2016,"Male","Black","18 to 19","Lassen County",1,0,0,0,0,1,0,0
"2538",2016,"Male","Black","18 to 19","Los Angeles County",421,382,58,11,257,1129,801,0
"2539",2016,"Male","Black","18 to 19","Madera County",1,2,0,0,2,5,4,0
"2540",2016,"Male","Black","18 to 19","Marin County",11,5,2,0,1,19,16,0
"2541",2016,"Male","Black","18 to 19","Mariposa County",0,0,0,0,0,0,0,0
"2542",2016,"Male","Black","18 to 19","Mendocino County",0,1,0,0,0,1,3,0
"2543",2016,"Male","Black","18 to 19","Merced County",9,5,2,2,8,26,19,0
"2544",2016,"Male","Black","18 to 19","Monterey County",6,1,0,0,6,13,16,0
"2545",2016,"Male","Black","18 to 19","Napa County",4,2,1,0,8,15,12,0
"2546",2016,"Male","Black","18 to 19","Nevada County",0,2,0,0,1,3,0,0
"2547",2016,"Male","Black","18 to 19","Orange County",23,43,1,1,16,84,94,0
"2548",2016,"Male","Black","18 to 19","Placer County",5,6,0,0,1,12,11,0
"2549",2016,"Male","Black","18 to 19","Plumas County",0,1,2,0,0,3,0,0
"2550",2016,"Male","Black","18 to 19","Riverside County",58,38,7,1,28,132,137,0
"2551",2016,"Male","Black","18 to 19","Sacramento County",139,67,18,2,86,312,166,0
"2552",2016,"Male","Black","18 to 19","San Bernardino County",112,111,18,3,57,301,185,0
"2553",2016,"Male","Black","18 to 19","San Diego County",95,57,9,0,54,215,214,0
"2554",2016,"Male","Black","18 to 19","San Francisco County",58,59,11,1,47,176,76,0
"2555",2016,"Male","Black","18 to 19","San Joaquin County",33,16,0,3,33,85,57,0
"2556",2016,"Male","Black","18 to 19","San Luis Obispo County",1,1,0,1,1,4,13,0
"2557",2016,"Male","Black","18 to 19","San Mateo County",9,21,2,0,4,36,40,0
"2558",2016,"Male","Black","18 to 19","Santa Barbara County",7,3,1,0,6,17,43,0
"2559",2016,"Male","Black","18 to 19","Santa Clara County",20,18,3,1,11,53,48,0
"2560",2016,"Male","Black","18 to 19","Santa Cruz County",2,1,1,0,1,5,13,0
"2561",2016,"Male","Black","18 to 19","Shasta County",5,0,0,0,1,6,8,0
"2562",2016,"Male","Black","18 to 19","Siskiyou County",0,0,0,0,0,0,1,0
"2563",2016,"Male","Black","18 to 19","Solano County",25,18,8,0,35,86,86,0
"2564",2016,"Male","Black","18 to 19","Sonoma County",2,4,1,0,4,11,11,0
"2565",2016,"Male","Black","18 to 19","Stanislaus County",16,14,0,0,16,46,27,0
"2566",2016,"Male","Black","18 to 19","Sutter County",2,1,0,0,3,6,2,0
"2567",2016,"Male","Black","18 to 19","Tehama County",2,0,0,0,1,3,2,0
"2568",2016,"Male","Black","18 to 19","Trinity County",0,0,0,1,0,1,0,0
"2569",2016,"Male","Black","18 to 19","Tulare County",9,4,4,0,4,21,20,0
"2570",2016,"Male","Black","18 to 19","Ventura County",13,8,1,0,7,29,30,0
"2571",2016,"Male","Black","18 to 19","Yolo County",1,3,1,1,3,9,9,0
"2572",2016,"Male","Black","18 to 19","Yuba County",7,0,0,0,1,8,7,0
"2573",2016,"Male","Black","20 to 29","Alameda County",374,294,209,14,404,1295,2027,0
"2574",2016,"Male","Black","20 to 29","Alpine County",0,0,0,0,0,0,2,0
"2575",2016,"Male","Black","20 to 29","Amador County",2,0,1,0,3,6,3,0
"2576",2016,"Male","Black","20 to 29","Butte County",26,10,3,0,10,49,118,0
"2577",2016,"Male","Black","20 to 29","Calaveras County",1,0,0,0,3,4,2,0
"2578",2016,"Male","Black","20 to 29","Colusa County",0,1,1,0,1,3,8,0
"2579",2016,"Male","Black","20 to 29","Contra Costa County",296,209,93,9,276,883,972,0
"2580",2016,"Male","Black","20 to 29","Del Norte County",0,0,0,0,0,0,3,0
"2581",2016,"Male","Black","20 to 29","El Dorado County",9,3,0,0,3,15,11,0
"2582",2016,"Male","Black","20 to 29","Fresno County",258,60,24,3,131,476,671,0
"2583",2016,"Male","Black","20 to 29","Glenn County",3,0,1,1,1,6,5,0
"2584",2016,"Male","Black","20 to 29","Humboldt County",13,6,4,1,5,29,59,0
"2585",2016,"Male","Black","20 to 29","Imperial County",7,3,1,1,8,20,45,0
"2586",2016,"Male","Black","20 to 29","Inyo County",0,0,0,0,0,0,1,0
"2587",2016,"Male","Black","20 to 29","Kern County",190,100,28,4,130,452,1215,0
"2588",2016,"Male","Black","20 to 29","Kings County",19,9,1,0,19,48,114,0
